,overall,reviewTime,reviewerID,asin,reviewText,title,brand
82,5.0,"10 13, 2006",A276OI0NHBYORX,B000096B01,"Like another reviewer, I purchased this drive for use with the California Bar exam.  My laptop only had a CD/DVD drive, but the exam required a floppy.

This drive is small and easy.  Extremely portable, and it runs off of USB power.  Unless you're really searching for the absolute cheapest drive available, there's no reason not to just buy this one.  I chose this one because the reviews were just uniformly good and it wasn't an expensive enough product in the for me to worry about saving a dollar or two.

I needed reliability and portability, and this one fit the bill.",smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
83,5.0,"02 28, 2006",A17WM3NTCID9DS,B000096B01,"I took the California bar exam on a laptop; the bar examiners required a floppy drive to download my answers, but only permitted one power cord, for the main laptop. I used this little drive and it was critical that it not let me down. It worked. I should add that it is compact, light, easy to pack with the laptop, doesn't make undue power demands, and is quiet. If you need an external drive, esp. with a laptop, this little unit will do nicely.",smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
84,5.0,"02 22, 2006",A2MTG6712AHQE2,B000096B01,"I don't have any problems with this drive at all, it does exactly what it's supposed to do.  It's been a reliable, light portable, plain vanilla external floppy drive. At the price I can't complain, but I really would like a memory card reader in my ideal drive. Unfortunately those drives are a bit too expensive in my opinion. So I have to give this five stars for being priced right and doing exactly what it's supposed to do with no problems,",smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
85,5.0,"12 11, 2005",AJP44QXY4JBOZ,B000096B01,"I bought this drive about 2 years ago at Walmart after my first USB floppy broke.  I am know using it on my ibook with OSX Tiger.  Its been very helpful for being compatible with all my old floppies, and being a universal standard with older PC's. My PC laptop does not have full USB support so flash drives will not work between my ibook and PC.  But this drive has made it possible for my ibook and old old PC laptop to communicate.

Personally I think it was a mistake not to ship PC and Mac desktops with floppy disk drives, so i reccommend this drive for those users needing a floppy.",smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
86,2.0,"06 8, 2017",A27ILJBXASTK2F,B000096B01,Oops I still don't know what I am doing it is old school,smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
87,5.0,"04 15, 2016",A2G99M2OFQM99B,B000096B01,"We needed to get some stuff off of floppy drives, and this worked great on both my MacBook Pro and my hubby's PC. :)",smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
88,5.0,"09 18, 2015",A2JD3ESTCBUDTB,B000096B01,This disk drive worked very well.,smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
89,5.0,"07 25, 2015",A15UCNRDH67LMH,B000096B01,It does what it says it does.,smartdisk verbatim titanium 2x usb 2.0 external floppy disk drive fdusb-tm2,Verbatim
90,5.0,"02 23, 2006",A21ZU9LVFM399W,B00009EHK8,"For short money, this was easy and fast. Just plug it in and it works.  Faster than my last one but I am no expert by any means.  All I know is that it does what I want it to do.",smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
91,5.0,"01 9, 2014",AIVRH9RD3JP3V,B00009EHK8,"This product is just what I needed! It arrived very quickly, packaged well and ready to go. I was unsure of all data on my old floppy drives and didn't have a computer any longer with that drive. This device is great! I've actually decided to save it with some floppy's to store info I don't want to make available through any cloud computing. It's a great backup storage opportunity.",smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
92,1.0,"05 19, 2013",A1DOPVDEDB98I5,B00009EHK8,"I bought this SmartDisk FDUSB-B2 (Mitsumi Model 6D353FUE) floppy disk reader to access my library of data.
It was used the first time to update a word document. Month later, same floppy, same text document, I get
a message "" floppy is not formatted "" ???  I have tried it on my friends computer, same message ? Even the
local library computer stated the same warning ?  I tried contacting [...] ,as it says on the
product label , to no avail. My computer is a HP Pavillion Desktop p6-2330 which runs like a raped-ape.
This FDUSB-B2 reader is ready for the circular file - I am so disappointed. DON'T WASTE YOUR MONEY !",smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
93,5.0,"03 1, 2013",AUC5DIZXVK5YL,B00009EHK8,Have sooo many old floppy disks but no way to access them on modern computers. This little gadget answered my prayers!!! Good price too and prompt service. Well worth the money!,smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
94,1.0,"08 19, 2012",A1EXCPYJ5H78UU,B00009EHK8,"Floppy drive is noisy, 3 out of 5 times it reports floppy needs to be formatted, disk will read OK in old laptop.",smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
95,5.0,"11 26, 2011",A1DR2Y8IP6JGW8,B00009EHK8,Works great. Purchased because of past experience with this product.  So many of these adapters have been rebuilt as was my last one which kept prompting to format the very disc you were trying to review.,smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
96,5.0,"07 23, 2011",ASSY47C6YEJ9C,B00009EHK8,This disk drives works great.  Still have a old floppy disks that I want to be able to read to find out what's on them.  Easy plug and play.,smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
97,5.0,"07 27, 2015",A13OG5LI3FZQDD,B00009EHK8,"works great, thanks!",smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
98,4.0,"11 12, 2014",AAZ6W5HS6LQO0,B00009EHK8,didnt wortk,smartdisk fdusb-b2 usb external floppy disk drive,SmartDisk
99,5.0,"10 8, 2012",A35PZYXE4O7L86,B00009QP2Q,"30 3.5 inch floppy discs. Really, what can you say? The few I have tried work so, good. My issue was the misleading photo. I thought I was going to get a 30 pack retail box, what I got was 3 stacks of 10 discs wrapped in newspaper and packed in an old duracell procell bulk battery box. I guess the description didn't say anything one way or the other so it isn't false advertising, and the discs seem to work fine, so 3 stars!

---Update December 14, 2012---
I have been contacted by the owner of this company wanting to make my issue right. I was very impressed with his sincerity and he is sending me out some replacement discs free of charge. I really do appreciate going above and beyond like this so I have added 2 additional stars for helping to restore my faith in humanity.

It is easy to forget that many of the sellers on Amazon are small, family owned companies that are doing their best to satisfy customers needs and not multinational conglomerates with no time for a single customer problem. Mistakes happen, and it is how we react that defines a company. Thank you Malelo and Company for reminding me of that!",maxell 556531 floppy disks 30-pk,Maxell
100,4.0,"01 17, 2012",A3ONOEWID3CXQH,B00009QP2Q,These are exactly what I needed.  They are already pre-programmed which makes it easier for me to use.  New product.,maxell 556531 floppy disks 30-pk,Maxell
101,5.0,"05 24, 2011",A3UXXGZ955DM55,B00009QP2Q,"I needed some floppys for school and these seemed like a good deal. Floppys aren't really high quality items in general, but these do their job.",maxell 556531 floppy disks 30-pk,Maxell
102,4.0,"02 11, 2010",A2HFOS6ULS3BQJ,B00009QP2Q,These are good floppies and they work well.  I don't need floppies that often but on the occasional need these work fine.,maxell 556531 floppy disks 30-pk,Maxell
103,5.0,"10 15, 2009",A38ON1MOZNBCGE,B00009QP2Q,"I was actually concerned when I set out to buy some of these floppy disks. The technology is so dated, I didn't know if good ones were still around. I needed some because my son has decided that he wants to play with old (original) Macs, and he needed some blank disks.

These ended up being a relatively good deal and so far working well. No problems at all. Will they last? Hopefully. No reason to think otherwise.",maxell 556531 floppy disks 30-pk,Maxell
104,5.0,"08 19, 2014",A1CZ8JTF1JCI72,B00009QP2Q,As they should be.,maxell 556531 floppy disks 30-pk,Maxell
105,5.0,"06 10, 2013",A1RTO2C96FBUQR,B00009QP2Q,This is a hard to find item.  Happy to be able to get them when we needed them.  Thank you.,maxell 556531 floppy disks 30-pk,Maxell
106,4.0,"08 30, 2016",A27WAR8VQ65D4U,B00009QP2Q,"Seem to be in good condition, working well so far.",maxell 556531 floppy disks 30-pk,Maxell
107,5.0,"07 18, 2016",A2X78LPL8VP9AP,B00009QP2Q,Needed some floppies to work with an old school Mac SE/30 I picked up. They worked great!,maxell 556531 floppy disks 30-pk,Maxell
108,3.0,"04 30, 2014",A2DW12H1TLJSL,B0002SM5GC,"I purchased the HP after reading several disparaging reviews of the cheaper products.
It arrived in a timely fashion and worked from the start on a Dell Latitiude running XP.
It read about half the old floppies, and I couldn't discern why it was unable to read the others and wanted to format them, which, it warned, would erase all previous data, rendering the whole attempt pointless.
I don't think the great American novel is lost to posterity thereby, and some of my daughter's articles might be interesting to her, so I'll keep it, but it is not the performer some reviewers state.",hewlett-packard dc361b - hp floppy disk drive 1.44 mb pc - usb 2.0 usb - 3.50 external,Hewlett-Packard
109,5.0,"02 28, 2014",ADS99J1RNHO3J,B0002SM5GC,"we needed a ""legacy"" piece of equipment. when our office upgraded again last  year we lost the last of our legacy machines that had a built in floppy drive. time to get just such a drive, and we went with the HP. Candidly, the reviews of the more economical (i.e., cheaper) models confirmed what we have known for years ... you get what you pay for. We invested a bit more in the HP and are glad we did. Cannot compare to a cheaper model because we did not purchase the lower price; however, this piece of equipment worked just fine.",hewlett-packard dc361b - hp floppy disk drive 1.44 mb pc - usb 2.0 usb - 3.50 external,Hewlett-Packard
110,5.0,"04 10, 2017",A1H2D403IZ5E6K,B0002SM5GC,"USB floppy drives seem to be something of a hit-or-miss proposition.  I've tried several which purported to be able to read any kind of floppy, only to find that they saw more than half of the disks I tried as either unreadable or in need of formatting.

This floppy drive works great.  I went with HP, since my laptop is an HP model, and I haven't been disappointed.  So far this drive has read everything I've put into it, and it was recognized instantly by the laptop I plugged it into.  This model is quite a bit more expensive than many other models on the market, but what good is ""saving"" money if what you get doesn't work?

Spending a little extra is worth it, if you get reliability.  -This- drive works, and works reliably.",hewlett-packard dc361b - hp floppy disk drive 1.44 mb pc - usb 2.0 usb - 3.50 external,Hewlett-Packard
111,5.0,"09 27, 2016",A8D07TB4NVZTG,B0002SM5GC,Always great to have a portable floppy drive.,hewlett-packard dc361b - hp floppy disk drive 1.44 mb pc - usb 2.0 usb - 3.50 external,Hewlett-Packard
112,5.0,"01 26, 2015",A1UJX0WDY6YBLF,B0002SM5GC,Works very good,hewlett-packard dc361b - hp floppy disk drive 1.44 mb pc - usb 2.0 usb - 3.50 external,Hewlett-Packard
113,5.0,"01 29, 2010",A2U4AV00V0U6VV,B0006TF7C6,Extremely easy to use..you need TWO USB ports..one for data and one for power..no AC adaptor needed. Must have for netbooks and as a spare for PCs. Dubs fast (6x-8x),dynex external usb floppy disk drive dx-ef101 (1.44mb),Dynex
114,5.0,"08 7, 2014",A1T0XPKSB9PDPW,B0006TF7C6,Very Satisfied,dynex external usb floppy disk drive dx-ef101 (1.44mb),Dynex
115,2.0,"12 24, 2013",A10FHX4TGLIE94,B0006TF7C6,Floppy discs have went the way of the dinosaurs. If you've got a bunch and want to transfer them to your computer it works. Just make sure the floppies are in good shape. They are awful easy to get jammed then the floppy disk drive is useless.,dynex external usb floppy disk drive dx-ef101 (1.44mb),Dynex
116,4.0,"07 1, 2013",A2LSINTJJCOEPB,B0006TF7C6,Not sure what to say other then the device worked as descibed.  Using it on a windows 7 machine and was able to read 6 of 7 disketts.  The disk were really old so I was suprised it read any of them.  I would order from this vendor again.,dynex external usb floppy disk drive dx-ef101 (1.44mb),Dynex
117,5.0,"01 3, 2013",AH4YV9LVTWGTQ,B0006TF7C6,This thing works perfectly for the rare occasions when you need a floppy disk (bios updates etc)... just try to find some disks for it now LOL.,dynex external usb floppy disk drive dx-ef101 (1.44mb),Dynex
